slug,model,variant_group,terminal_source,terminal_raw,terminal_effective,coding_core,coding_bonus,coding_score,agentic-tool-work_core,agentic-tool-work_bonus,agentic-tool-work_score,hard-reasoning_core,hard-reasoning_bonus,hard-reasoning_score,knowledge-science_core,knowledge-science_bonus,knowledge-science_score,instruction-context_core,instruction-context_bonus,instruction-context_score,score,core_only_score,rank,equal_board_score
nvidia-nemotron-3-nano-30b-a3b-reasoning,Nemotron 3 Nano,nemotron 3 nano,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.979399999999998,0.0,5.979399999999998,8.052656199043891,14.74004310680698,22.79269930585087,17.3,0.0,17.3,38.0,0.0,38.0,20.121114976462717,16.436104199760972,80,16.814420061170175
nemotron-3-5-lightning,Nemotron 3.5 Lightning,nemotron 3 5 lightning,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,8.866,0.0,8.866,0.008622261884215762,0.0,0.008622261884215762,14.433299999999996,0.0,14.433299999999996,60.3333,0.0,60.3333,19.656170565471054,19.656170565471054,81,16.829264452376844
qwen3-coder-next,Qwen3 Coder Next,qwen3 coder next,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.360799999999999,31.849840037051905,37.2106400370519,0.00858704838696043,0.0,0.00858704838696043,16.15,0.0,16.15,47.0,0.0,47.0,19.51071091580193,16.32572691209674,82,20.07384561708777
mistral-small-4,Mistral Small 4,mistral small 4,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,4.9485,0.0,4.9485,4.686297855450506,0.0,4.686297855450506,21.683300000000003,0.0,21.683300000000003,49.6667,0.0,49.6667,19.503924613862626,19.503924613862626,83,16.1969597710901
ling-3-0-tiny,Ling 3.0 Tiny,ling 3 0 tiny,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,20.8247,0.0,20.8247,0.008569381541278225,0.0,0.008569381541278225,8.5167,0.0,8.5167,60.3333,0.0,60.3333,19.29711249538532,19.29711249538532,84,17.936654076308255
llama-4-maverick,Llama 4 Maverick,llama 4 maverick,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,3.711299999999999,0.0,3.711299999999999,0.00818967032303498,0.0,0.00818967032303498,24.9,0.0,24.9,50.0,0.0,50.0,19.09817756758076,19.09817756758076,85,15.723898134064607
gpt-oss-20b,gpt-oss-20b (high),gpt oss 20b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,7.010300000000001,9.591630912630016,16.601930912630017,9.913142485609697,4.234553960944865,14.147696446554562,15.999999999999998,0.0,15.999999999999998,34.66669999999999,0.0,34.66669999999999,17.86379235290164,15.845990771402422,86,16.283265671836915
o3-mini-high,o3-mini (high),o3 mini,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.154599999999999,0.0,5.154599999999999,4.698596640487455,0.0,4.698596640487455,21.2667,0.0,21.2667,43.0,0.0,43.0,17.756784310121862,17.756784310121862,87,14.82397952809749
deepseek-v3-0324,DeepSeek V3 0324,deepseek v3 0324,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,4.742299999999999,0.5034938069548716,5.245793806954871,0.008090395540392318,2.9581269597272595,2.9662173552676516,24.3167,0.0,24.3167,40.6667,0.0,40.6667,17.5119838695124,16.7221027488851,88,14.639082432444505
solar-pro-3,Solar Pro 3,solar pro 3,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,8.6598,32.51212344513745,41.17192344513745,0.008510240889657584,0.0,0.008510240889657584,18.5,0.0,18.5,32.3333,0.0,32.3333,16.82764505473616,13.576432710222415,89,18.40274693720542
north-mini-code,North Mini Code,north mini code,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,6.3918,0.0,6.3918,4.649203224209501,0.0,4.649203224209501,18.899999999999995,0.0,18.899999999999995,37.3333,0.0,37.3333,15.935570806052374,15.935570806052374,90,13.5558806448419
granite-4-2-8b,Granite 4.2 8B,granite 4 2 8b,Terminal-Bench v2.1,18.3521,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,7.6289,0.0,7.6289,4.246953309138213,0.0,4.246953309138213,11.216700000000001,0.0,11.216700000000001,45.0,0.0,45.0,15.878803477284555,15.878803477284555,91,13.618510861827643
mistral-large-3,Mistral Large 3,mistral large 3,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.773199999999999,0.0,5.773199999999999,0.008244986355355591,0.0,0.008244986355355591,24.95,0.0,24.95,36.0,0.0,36.0,15.816881396588839,15.816881396588839,92,13.346289197271071
devstral-2,Devstral 2,devstral 2,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,10.515499999999998,0.0,10.515499999999998,0.0077067438000753595,0.0,0.0077067438000753595,20.816699999999997,0.0,20.816699999999997,32.3333,0.0,32.3333,14.340976835950018,14.340976835950018,93,12.734641548760013
deepseek-v3,DeepSeek V3 (Dec),deepseek v3 dec,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,4.742299999999999,0.0,4.742299999999999,0.007460335113116564,0.0,0.007460335113116564,25.450000000000006,0.0,25.450000000000006,29.3333,0.0,29.3333,14.171920233778279,14.171920233778279,94,11.906612267022625
celeris-1,Celeris-1,celeris 1,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,3.9174999999999995,0.0,3.9174999999999995,0.007945520750712308,0.0,0.007945520750712308,10.983299999999998,0.0,10.983299999999998,38.0,0.0,38.0,12.639561530187677,12.639561530187677,95,10.581749304150142
devstral-small-2,Devstral Small 2,devstral small 2,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,10.721599999999999,0.0,10.721599999999999,0.007296046874849418,0.0,0.007296046874849418,15.800000000000002,0.0,15.800000000000002,28.000000000000004,0.0,28.000000000000004,12.023984161718714,12.023984161718714,96,10.905779409374972
llama-4-scout,Llama 4 Scout,llama 4 scout,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,3.298999999999999,0.0,3.298999999999999,0.007660737562402187,0.0,0.007660737562402187,15.166699999999999,0.0,15.166699999999999,27.699999999999996,0.0,27.699999999999996,11.0484903343906,11.0484903343906,97,9.234672347512479
ministral-3-14b,Ministral 3 14B,ministral 3 14b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,6.597899999999998,0.0,6.597899999999998,0.00756119699518535,0.0,0.00756119699518535,13.583299999999998,0.0,13.583299999999998,26.333300000000005,0.0,26.333300000000005,10.640830449248798,10.640830449248798,98,9.304412439399037
mistral-small-3-1,Mistral Small 3.1,mistral small 3 1,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,7.422699999999999,0.0,7.422699999999999,0.006734500723884433,0.0,0.006734500723884433,15.1,0.0,15.1,22.3333,0.0,22.3333,10.10227877518097,10.10227877518097,99,8.972547100144777
ministral-3-8b,Ministral 3 8B,ministral 3 8b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,3.711299999999999,0.0,3.711299999999999,0.00686080899019933,0.0,0.00686080899019933,12.983299999999998,0.0,12.983299999999998,25.6667,0.0,25.6667,10.03534535224755,10.03534535224755,100,8.473632361798039
qwen3-32b-instruct-reasoning,Qwen3 32B,qwen3 32b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.360799999999999,0.0,5.360799999999999,4.36755445186434,14.247206454133291,18.61476090599763,17.433300000000003,0.0,17.433300000000003,9.999999999999983e-07,0.0,9.999999999999983e-07,9.548095626499409,5.986294012966085,101,8.281772581199528
mistral-small-3-2,Mistral Small 3.2,mistral small 3 2,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,6.1856,0.0,6.1856,0.007106694027464521,0.0,0.007106694027464521,14.8333,0.0,14.8333,20.3333,0.0,20.3333,9.411986823506867,9.411986823506867,102,8.271861538805494
granite-4-2-3b,Granite 4.2 3B,granite 4 2 3b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.567,0.0,5.567,0.007473861117253918,0.0,0.007473861117253918,9.2,0.0,9.2,24.3333,0.0,24.3333,8.941893615279312,8.941893615279312,103,7.821554972223451
qwen3-14b-instruct-reasoning,Qwen3 14B,qwen3 14b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.567,0.0,5.567,0.007772001029336007,17.626339586812307,17.634111587841645,15.283299999999997,0.0,15.283299999999997,9.999999999999983e-07,0.0,9.999999999999983e-07,8.78605329696041,4.379468400257333,104,7.696882717568328
ministral-3-3b,Ministral 3 3B,ministral 3 3b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,4.742299999999999,0.0,4.742299999999999,0.005979765881704731,0.0,0.005979765881704731,8.983299999999998,0.0,8.983299999999998,17.0,0.0,17.0,6.971550091470426,6.971550091470426,105,6.14631615317634
gemma-3-27b,Gemma 3 27B,gemma 3 27b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,0.8246999999999995,0.0,0.8246999999999995,0.006544333426713523,0.0,0.006544333426713523,12.950000000000003,0.0,12.950000000000003,7.3332999999999995,0.0,7.3332999999999995,5.154931233356679,5.154931233356679,106,4.222909066685343
gemma-3-12b,Gemma 3 12B,gemma 3 12b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,0.8246999999999995,0.0,0.8246999999999995,0.005911810213462531,0.0,0.005911810213462531,10.299999999999999,0.0,10.299999999999999,8.333300000000001,0.0,8.333300000000001,4.742273102553366,4.742273102553366,107,3.8927825620426924
qwen3-8b-instruct-reasoning,Qwen3 8B,qwen3 8b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,4.742299999999999,0.0,4.742299999999999,0.007673910346101249,0.0,0.007673910346101249,13.6333,0.0,13.6333,9.999999999999983e-07,0.0,9.999999999999983e-07,3.8844738775865246,3.8844738775865246,108,3.67665518206922
