slug,model,variant_group,terminal_source,terminal_raw,terminal_effective,coding_core,coding_bonus,coding_score,agentic-tool-work_core,agentic-tool-work_bonus,agentic-tool-work_score,hard-reasoning_core,hard-reasoning_bonus,hard-reasoning_score,knowledge-science_core,knowledge-science_bonus,knowledge-science_score,instruction-context_core,instruction-context_bonus,instruction-context_score,score,core_only_score,rank,equal_board_score
nvidia-nemotron-3-nano-30b-a3b-reasoning,Nemotron 3 Nano,nemotron 3 nano,Terminal-Bench v4.0,0.0,0.0,0.005527712004075457,0.0,0.005527712004075457,0.9714999999999999,0.0,0.9714999999999999,8.052656199043891,14.74004310680698,22.79269930585087,17.3,0.0,17.3,38.0,0.0,38.0,18.90908756295567,14.487074630913575,78,15.813945403570989
qwen3-30b-a3b-2507-reasoning,Qwen3 30B A3B 2507,qwen3 30b a3b 2507,Terminal-Bench v4.0,0.0,0.0,0.0057433526794025015,0.0,0.0057433526794025015,0.7951000000000001,0.0,0.7951000000000001,4.494554312721119,0.0,4.494554312721119,16.3,0.0,16.3,61.3333,0.0,61.3333,17.809865629084275,17.809865629084275,79,16.585739533080105
qwen3-coder-next,Qwen3 Coder Next,qwen3 coder next,Terminal-Bench v4.0,0.0,0.0,0.006018878633101011,0.0,0.006018878633101011,1.0593999999999997,26.942766762757152,28.002166762757152,0.00858704838696043,0.0,0.00858704838696043,16.15,0.0,16.15,47.0,0.0,47.0,17.641003016792972,13.599588002379399,80,18.233354537955442
minicpm5-2b,MiniCPM5-2B,minicpm5 2b,Terminal-Bench v4.0,0.0,0.0,0.005125729216413985,0.0,0.005125729216413985,1.8005999999999998,11.099577111478057,12.900177111478056,4.478471993883628,0.0,4.478471993883628,8.416699999999999,0.0,8.416699999999999,59.3333,0.0,59.3333,17.249915737808436,15.58497917108673,81,17.026754966915618
mistral-small-4,Mistral Small 4,mistral small 4,Terminal-Bench v4.0,0.0,0.0,0.006226804959206605,0.0,0.006226804959206605,0.9634999999999998,0.0,0.9634999999999998,4.686297855450506,0.0,4.686297855450506,21.683300000000003,0.0,21.683300000000003,49.6667,0.0,49.6667,16.905202037131073,16.905202037131073,82,15.401204932081942
gpt-oss-20b,gpt-oss-20b (high),gpt oss 20b,Terminal-Bench v4.0,0.0,0.0,0.006236096535493972,0.0,0.006236096535493972,0.19109999999999994,8.577869905265288,8.768969905265289,9.913142485609697,4.234553960944865,14.147696446554562,15.999999999999998,0.0,15.999999999999998,34.66669999999999,0.0,34.66669999999999,16.49361802940971,13.936571355336456,83,14.717920489671066
llama-4-maverick,Llama 4 Maverick,llama 4 maverick,Terminal-Bench v4.0,0.0,0.0,0.005631429658621328,0.0,0.005631429658621328,0.21220000000000006,0.0,0.21220000000000006,0.00818967032303498,0.0,0.00818967032303498,24.9,0.0,24.9,50.0,0.0,50.0,16.259850044062773,16.259850044062773,84,15.025204219996331
nemotron-3-5-lightning,Nemotron 3.5 Lightning,nemotron 3 5 lightning,Terminal-Bench v4.0,0.5051,0.5051,4.024128106807734,0.0,4.024128106807734,0.8410000000000001,0.0,0.8410000000000001,0.008622261884215762,0.0,0.008622261884215762,14.433299999999996,0.0,14.433299999999996,60.3333,0.0,60.3333,16.206134489246036,16.206134489246036,85,15.92807007373839
ling-3-0-tiny,Ling 3.0 Tiny,ling 3 0 tiny,Terminal-Bench v4.0,0.0,0.0,0.004918312718809158,0.0,0.004918312718809158,0.28069999999999995,11.977130594475627,12.257830594475626,0.008569381541278225,0.0,0.008569381541278225,8.5167,0.0,8.5167,60.3333,0.0,60.3333,16.037572234905607,14.241002645734262,86,16.224263657747144
o3-mini-high,o3-mini (high),o3 mini,Terminal-Bench v4.0,0.0,0.0,0.006544012530550348,0.0,0.006544012530550348,0.5302000000000003,0.0,0.5302000000000003,4.698596640487455,0.0,4.698596640487455,21.2667,0.0,21.2667,43.0,0.0,43.0,15.406438393399291,15.406438393399291,87,13.900408130603601
solar-pro-3,Solar Pro 3,solar pro 3,Terminal-Bench v4.0,0.0,0.0,0.005046087593373693,0.0,0.005046087593373693,0.4973,27.282504490263484,27.779804490263484,0.008510240889657584,0.0,0.008510240889657584,18.5,0.0,18.5,32.3333,0.0,32.3333,15.26168835456576,11.169312681026236,88,15.725332163749304
deepseek-v3-0324,DeepSeek V3 0324,deepseek v3 0324,Terminal-Bench v4.0,0.0,0.0,0.00624536628229281,0.0,0.00624536628229281,0.2729999999999999,0.0,0.2729999999999999,0.008090395540392318,2.9581269597272595,2.9662173552676516,24.3167,0.0,24.3167,40.6667,0.0,40.6667,15.143954743208523,14.256516655290346,89,13.645772544309988
north-mini-code,North Mini Code,north mini code,Terminal-Bench v4.0,0.5051,0.5051,4.425414422401589,0.0,4.425414422401589,1.4912999999999998,0.0,1.4912999999999998,4.649203224209501,0.0,4.649203224209501,18.899999999999995,0.0,18.899999999999995,37.3333,0.0,37.3333,14.252657409503009,14.252657409503009,90,13.359843529322216
mistral-large-3,Mistral Large 3,mistral large 3,Terminal-Bench v4.0,0.0,0.0,0.006047652437103168,0.0,0.006047652437103168,1.4974999999999996,0.0,1.4974999999999996,0.008244986355355591,0.0,0.008244986355355591,24.95,0.0,24.95,36.0,0.0,36.0,13.665203261150317,13.665203261150317,91,12.492358527758492
granite-4-2-8b,Granite 4.2 8B,granite 4 2 8b,Terminal-Bench v2.1,18.3521,0.0,0.005610837727113481,0.0,0.005610837727113481,2.0571000000000006,0.0,2.0571000000000006,4.246953309138213,0.0,4.246953309138213,11.216700000000001,0.0,11.216700000000001,45.0,0.0,45.0,13.387387076514175,13.387387076514175,92,12.505272829373066
deepseek-v3,DeepSeek V3 (Dec),deepseek v3 dec,Terminal-Bench v4.0,0.0,0.0,0.005980292634980325,0.0,0.005980292634980325,0.5829000000000001,0.0,0.5829000000000001,0.007460335113116564,0.0,0.007460335113116564,25.450000000000006,0.0,25.450000000000006,29.3333,0.0,29.3333,12.319431129797435,12.319431129797435,93,11.075928125549622
devstral-2,Devstral 2,devstral 2,Terminal-Bench v4.0,0.0,0.0,0.00572316346088419,0.0,0.00572316346088419,3.106299999999999,0.036497525485605926,3.142797525485605,0.0077067438000753595,0.0,0.0077067438000753595,20.816699999999997,0.0,20.816699999999997,32.3333,0.0,32.3333,12.145138968308952,12.139664339486112,94,11.261245486549313
celeris-1,Celeris-1,celeris 1,Terminal-Bench v4.0,0.0,0.0,0.004652257516518189,0.0,0.004652257516518189,0.4158,0.0,0.4158,0.007945520750712308,0.0,0.007945520750712308,10.983299999999998,0.0,10.983299999999998,38.0,0.0,38.0,10.411043881976864,10.411043881976864,95,9.882339555653445
qwen3-32b-instruct-reasoning,Qwen3 32B,qwen3 32b,Terminal-Bench v4.0,0.0,0.0,0.005999616654420504,0.0,0.005999616654420504,0.9711000000000001,0.0,0.9711000000000001,4.36755445186434,14.247206454133291,18.61476090599763,17.433300000000003,0.0,17.433300000000003,9.999999999999983e-07,0.0,9.999999999999983e-07,10.089018433464732,5.814856497224745,96,7.405032304530411
devstral-small-2,Devstral Small 2,devstral small 2,Terminal-Bench v4.0,0.0,0.0,0.005692749774933021,0.0,0.005692749774933021,3.0901999999999994,0.25189327591409594,3.3420932759140953,0.007296046874849418,0.0,0.007296046874849418,15.800000000000002,0.0,15.800000000000002,28.000000000000004,0.0,28.000000000000004,10.054072080427064,10.01628808903995,97,9.431016414512776
llama-4-scout,Llama 4 Scout,llama 4 scout,Terminal-Bench v4.0,0.0,0.0,0.0046147914362406435,0.0,0.0046147914362406435,0.19109999999999994,0.0,0.19109999999999994,0.007660737562402187,0.0,0.007660737562402187,15.166699999999999,0.0,15.166699999999999,27.699999999999996,0.0,27.699999999999996,9.363099700412343,9.363099700412343,98,8.614015105799728
qwen3-14b-instruct-reasoning,Qwen3 14B,qwen3 14b,Terminal-Bench v4.0,0.0,0.0,0.005538167566984582,0.0,0.005538167566984582,0.19109999999999994,0.0,0.19109999999999994,0.007772001029336007,17.626339586812307,17.634111587841645,15.283299999999997,0.0,15.283299999999997,9.999999999999983e-07,0.0,9.999999999999983e-07,9.140277493109192,3.8523756170654986,99,6.622810151081725
ministral-3-14b,Ministral 3 14B,ministral 3 14b,Terminal-Bench v4.0,0.0,0.0,0.004882888489408699,0.0,0.004882888489408699,0.5511999999999999,0.0,0.5511999999999999,0.00756119699518535,0.0,0.00756119699518535,13.583299999999998,0.0,13.583299999999998,26.333300000000005,0.0,26.333300000000005,8.747921647947496,8.747921647947496,100,8.09604881709692
ministral-3-8b,Ministral 3 8B,ministral 3 8b,Terminal-Bench v4.0,0.0,0.0,0.0045516590381969434,0.0,0.0045516590381969434,0.5166999999999999,0.0,0.5166999999999999,0.00686080899019933,0.0,0.00686080899019933,12.983299999999998,0.0,12.983299999999998,25.6667,0.0,25.6667,8.459183408600879,8.459183408600879,101,7.835622493605678
mistral-small-3-1,Mistral Small 3.1,mistral small 3 1,Terminal-Bench v4.0,0.0,0.0,0.005270464875131982,0.0,0.005270464875131982,1.2009999999999998,0.0,1.2009999999999998,0.006734500723884433,0.0,0.006734500723884433,15.1,0.0,15.1,22.3333,0.0,22.3333,8.424357396704679,8.424357396704679,102,7.729260993119803
mistral-small-3-2,Mistral Small 3.2,mistral small 3 2,Terminal-Bench v4.0,0.0,0.0,0.005346774728750034,0.0,0.005346774728750034,0.28539999999999993,0.0,0.28539999999999993,0.007106694027464521,0.0,0.007106694027464521,14.8333,0.0,14.8333,20.3333,0.0,20.3333,7.820461685681114,7.820461685681114,103,7.092890693751244
granite-4-2-3b,Granite 4.2 3B,granite 4 2 3b,Terminal-Bench v4.0,0.0,0.0,0.005034600282048211,0.0,0.005034600282048211,0.3767999999999999,0.0,0.3767999999999999,0.007473861117253918,0.0,0.007473861117253918,9.2,0.0,9.2,24.3333,0.0,24.3333,7.225925618363381,7.225925618363381,104,6.784521692279861
ministral-3-3b,Ministral 3 3B,ministral 3 3b,Terminal-Bench v4.0,0.0,0.0,0.00390868264252804,0.0,0.00390868264252804,0.6658999999999998,0.0,0.6658999999999998,0.005979765881704731,0.0,0.005979765881704731,8.983299999999998,0.0,8.983299999999998,17.0,0.0,17.0,5.747894798028764,5.747894798028764,105,5.331817689704846
gemma-3-27b,Gemma 3 27B,gemma 3 27b,Terminal-Bench v4.0,0.0,0.0,0.004823266527987017,0.0,0.004823266527987017,0.19109999999999994,0.0,0.19109999999999994,0.006544333426713523,0.0,0.006544333426713523,12.950000000000003,0.0,12.950000000000003,7.3332999999999995,0.0,7.3332999999999995,4.735270626680814,4.735270626680814,106,4.097153519990941
gemma-3-12b,Gemma 3 12B,gemma 3 12b,Terminal-Bench v4.0,0.0,0.0,0.004054035026982376,0.0,0.004054035026982376,0.19109999999999994,0.0,0.19109999999999994,0.005911810213462531,0.0,0.005911810213462531,10.299999999999999,0.0,10.299999999999999,8.333300000000001,0.0,8.333300000000001,4.272503946566737,4.272503946566737,107,3.7668731690480888
qwen3-8b-instruct-reasoning,Qwen3 8B,qwen3 8b,Terminal-Bench v4.0,0.0,0.0,0.00528142973066952,0.0,0.00528142973066952,0.33259999999999995,0.0,0.33259999999999995,0.007673910346101249,0.0,0.007673910346101249,13.6333,0.0,13.6333,9.999999999999983e-07,0.0,9.999999999999983e-07,3.4610455160768967,3.4610455160768967,108,2.795771268015354
