candidate_id,rank,model,creator,slug,variant_group,score_full_precision,final_score,score_scale,ranking_key,coding_core_score,coding_extension_bonus,coding_extension_tests,coding_score_full_precision,coding_score,coding_points_full_precision,coding_points,agentic-tool-work_core_score,agentic-tool-work_extension_bonus,agentic-tool-work_extension_tests,agentic-tool-work_score_full_precision,agentic-tool-work_score,agentic-tool-work_points_full_precision,agentic-tool-work_points,hard-reasoning_core_score,hard-reasoning_extension_bonus,hard-reasoning_extension_tests,hard-reasoning_score_full_precision,hard-reasoning_score,hard-reasoning_points_full_precision,hard-reasoning_points,knowledge-science_core_score,knowledge-science_extension_bonus,knowledge-science_extension_tests,knowledge-science_score_full_precision,knowledge-science_score,knowledge-science_points_full_precision,knowledge-science_points,instruction-context_core_score,instruction-context_extension_bonus,instruction-context_extension_tests,instruction-context_score_full_precision,instruction-context_score,instruction-context_points_full_precision,instruction-context_points,points_sum_full_precision
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,40,MiMo-V2.5-Pro,Xiaomi,mimo-v2-5-pro,mimo v2 5 pro,44.735364434393048,44.735364,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,50.2315,5.146944,2,55.37844399527529,55.378444,11.075688799055058,11.075689,77.6667,6.702998,5,84.369697546304735,84.369698,16.873939509260946,16.87394,23.117903,0.0,0,23.117902589771326,23.117903,4.6235805179542648,4.623581,43.185036,0.0,1,43.185035503063872,43.185036,8.6370071006127755,8.637007,17.625743,0.0,0,17.625742537550018,17.625743,3.525148507510004,3.525149,44.735364434393048
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,41,Inkling Small,Thinking Machines,inkling-small,inkling small,44.734722374674213,44.734722,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,48.7269,0.0,2,48.726900000000001,48.7269,9.7453800000000008,9.74538,69.3333,5.667114,5,75.000413778298253,75.000414,15.000082755659651,15.000083,29.125163,0.0,0,29.125163413197448,29.125163,5.8250326826394891,5.825033,46.852928,0.0,1,46.852928161361589,46.852928,9.3705856322723182,9.370586,23.968207,0.0,1,23.968206520513792,23.968207,4.7936413041027581,4.793641,44.734722374674213
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,42,Inkling,Thinking Machines,inkling,inkling,44.238047458481226,44.238047,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,46.0648,2.212079,2,48.276878917798911,48.276879,9.6553757835597818,9.655376,73.3333,6.785458,5,80.118757555978306,80.118758,16.023751511195659,16.023752,24.709668,0.0,0,24.709668216173238,24.709668,4.9419336432346475,4.941934,48.024547,0.0,1,48.024547272101515,48.024547,9.6049094544203033,9.604909,19.952372,0.108013,1,20.060385330354176,20.060385,4.0120770660708356,4.012077,44.238047458481226
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,43,MiMo-V2.5,Xiaomi,mimo-v2-5-0424,mimo v2 5,44.072597242534336,44.072597,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,43.0556,16.009838,1,59.065438369849218,59.065438,11.813087673969845,11.813088,68.3333,12.31186,3,80.645159754930589,80.64516,16.129031950986118,16.129032,20.474254,0.0,0,20.474254190150774,20.474254,4.0948508380301547,4.094851,35.929232,8.317474,1,44.246706585977741,44.246707,8.8493413171955471,8.849341,15.931427,0.0,0,15.931427311763372,15.931427,3.1862854623526742,3.186285,44.072597242534336
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,44,GPT-5.1 (high),OpenAI,gpt-5-1,gpt 5 1,42.520133391485025,42.520133,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,43.287,4.375336,1,47.662335532814645,47.662336,9.5324671065629278,9.532467,76.6667,0.0,3,76.666700000000006,76.6667,15.33334,15.33334,22.945261,0.0,1,22.945260586900957,22.945261,4.5890521173801915,4.589052,44.889863,1.139414,1,46.029277052115802,46.029277,9.20585541042316,9.205855,19.297094,0.0,0,19.297093785593731,19.297094,3.8594187571187462,3.859419,42.520133391485025
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,45,GPT-5 (high),OpenAI,gpt-5,gpt 5,41.900398372589592,41.900398,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.9398,0.0,1,42.939799999999998,42.9398,8.5879599999999989,8.58796,76.3333,0.0,3,76.333299999999994,76.3333,15.26666,15.26666,24.043774,0.0,1,24.043773737416103,24.043774,4.8087547474832206,4.808755,45.299923,0.0,1,45.299922981842137,45.299923,9.0599845963684285,9.059985,20.885195,0.0,0,20.885195143689703,20.885195,4.1770390287379406,4.177039,41.900398372589592
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,46,Qwen3.5 397B A17B,Alibaba,qwen3-5-397b-a17b,qwen3 5 397b a17b,41.565530378576199,41.56553,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.0139,5.456894,3,47.47079435707218,47.470794,9.4941588714144363,9.494159,72.6667,12.593594,5,85.260293942113336,85.260294,17.052058788422666,17.052059,16.401491,0.0,0,16.40149062469257,16.401491,3.2802981249385139,3.280298,42.770793,4.7898,2,47.560592430154202,47.560592,9.5121184860308396,9.512118,11.134481,0.0,0,11.134480538848681,11.134481,2.2268961077697362,2.226896,41.565530378576199
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,47,Nemotron 3 Ultra,NVIDIA,nvidia-nemotron-3-ultra-550b-a55b,nemotron 3 ultra,40.214576949953525,40.214577,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.9306,11.682499,2,51.613098640529941,51.613099,10.322619728105987,10.32262,71.0,1.819701,4,72.819701286066177,72.819701,14.563940257213234,14.56394,19.778672,0.0,0,19.778671877078036,19.778672,3.9557343754156076,3.955734,38.600107,3.323237,1,41.923344128471818,41.923344,8.384668825694364,8.384669,14.938069,0.0,0,14.938068817621641,14.938069,2.9876137635243283,2.987614,40.214576949953525
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,48,Step 3.7 Flash,StepFun,step-3-7-flash,step 3 7 flash,40.127191972727786,40.127192,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.0463,0.0,1,40.046300000000002,40.0463,8.0092600000000012,8.00926,69.6667,18.229793,4,87.896492917248963,87.896493,17.579298583449791,17.579299,15.819848,0.0,0,15.819847706348646,15.819848,3.1639695412697288,3.16397,36.569763,7.684635,1,44.254397883998273,44.254398,8.8508795767996542,8.85088,12.618921,0.0,0,12.618921356043073,12.618921,2.5237842712086147,2.523784,40.127191972727786
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,49,GLM-4.7,Z AI,glm-4-7,glm 4 7,40.021009641981657,40.02101,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,45.1389,0.0,1,45.1389,45.1389,9.0277799999999999,9.02778,68.0,17.105,5,85.105000261201809,85.105,17.02100005224036,17.021,15.902146,1.175311,1,17.077457339365402,17.077457,3.4154914678730801,3.415491,41.99974,0.0,0,41.999739570876571,41.99974,8.3999479141753142,8.399948,10.783951,0.0,0,10.783951038464517,10.783951,2.1567902076929033,2.15679,40.021009641981657
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,50,DeepSeek V3.2,DeepSeek,deepseek-v3-2-reasoning,deepseek v3 2,39.585658277562402,39.585658,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.8889,6.333373,1,45.222273292372819,45.222273,9.0444546584745638,9.044455,70.6667,9.431027,3,80.097726592203742,80.097727,16.019545318440748,16.019545,18.066726,0.0,1,18.066726049372793,18.066726,3.6133452098745584,3.613345,40.332349,0.0,0,40.33234912888539,40.332349,8.0664698257770784,8.06647,14.209216,0.0,0,14.20921632497725,14.209216,2.8418432649954504,2.841843,39.585658277562402
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,51,Kimi K2 Thinking,Kimi,kimi-k2-thinking,kimi k2 thinking,39.369761028564596,39.369761,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.3611,0.621603,1,42.982703256525276,42.982703,8.5965406513050553,8.596541,70.3333,12.071642,2,82.404942304973829,82.404942,16.480988460994766,16.480988,17.252091,0.0,1,17.252090797276285,17.252091,3.450418159455257,3.450418,40.197889,0.562944,1,40.760832928739248,40.760833,8.1521665857478496,8.152167,13.448236,0.0,0,13.448235855308308,13.448236,2.6896471710616616,2.689647,39.369761028564596
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,52,Ring-2.6-1T,InclusionAI,ring-2-6-1t,ring 2 6 1t,39.277710925876313,39.277711,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.3611,0.0,1,42.3611,42.3611,8.4722200000000001,8.47222,67.3333,14.199041,2,81.532341280109449,81.532341,16.306468256021891,16.306468,19.010388,0.0,0,19.010387645964954,19.010388,3.8020775291929909,3.802078,37.670299,0.0,0,37.67029949841433,37.670299,7.534059899682866,7.53406,15.814426,0.0,0,15.814426204892799,15.814426,3.1628852409785599,3.162885,39.277710925876313
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,53,Qwen3.6 27B,Alibaba,qwen3-6-27b-non-reasoning,qwen3 6 27b,38.065452574596037,38.065453,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,37.2685,13.619156,3,50.887655596108146,50.887656,10.17753111922163,10.177531,64.3333,18.080841,4,82.414140568627417,82.414141,16.482828113725486,16.482828,10.229555,0.0,0,10.229555069813365,10.229555,2.0459110139626731,2.045911,29.700092,9.670183,2,39.370275542445924,39.370276,7.874055108489185,7.874055,7.425636,0.0,0,7.4256360959853112,7.425636,1.4851272191970621,1.485127,38.065452574596037
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,54,LongCat 2.0,LongCat,longcat-2-0,longcat 2 0,37.946152032039208,37.946152,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.4167,15.685283,1,51.101982932612458,51.101983,10.220396586522492,10.220397,62.6667,3.615665,1,66.282365046702424,66.282365,13.256473009340484,13.256473,18.903617,0.0,0,18.903616870228941,18.903617,3.7807233740457882,3.780723,40.748657,0.0,0,40.748656805814626,40.748657,8.1497313611629245,8.149731,12.694139,0.0,0,12.694138504837577,12.694139,2.5388277009675151,2.538828,37.946152032039208
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,55,Claude 4.5 Sonnet,Anthropic,claude-4-5-sonnet-thinking,claude 4 5 sonnet,37.886153561587975,37.886154,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,44.6759,5.353557,1,50.029457225306771,50.029457,10.005891445061355,10.005891,68.3333,4.639713,3,72.973012510272866,72.973013,14.594602502054572,14.594603,11.927367,7.238629,1,19.165995880350195,19.165996,3.833199176070039,3.833199,38.424988,0.0,1,38.42498763553985,38.424988,7.6849975271079698,7.684998,8.837315,0.0,0,8.8373145564701936,8.837315,1.7674629112940385,1.767463,37.886153561587975
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,56,Kimi K2.6,Kimi,kimi-k2-6-non-reasoning,kimi k2 6,37.777589733767329,37.77759,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.4676,8.970667,2,48.438266617559982,48.438267,9.6876533235119968,9.687653,66.0,16.866357,5,82.866357388031716,82.866357,16.573271477606344,16.573271,13.007986,0.0,0,13.007986294224457,13.007986,2.6015972588448917,2.601597,34.865158,0.0,0,34.86515814412251,34.865158,6.9730316288245024,6.973032,9.71018,0.0,0,9.7101802248979912,9.71018,1.9420360449795981,1.942036,37.777589733767329
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,57,Qwen3.5 122B A10B,Alibaba,qwen3-5-122b-a10b,qwen3 5 122b a10b,37.611669968666611,37.61167,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.0139,1.69934,1,43.713240164745137,43.71324,8.7426480329490275,8.742648,70.3333,12.656442,3,82.989742304973831,82.989742,16.597948460994768,16.597948,10.725462,0.0,0,10.725462383300769,10.725462,2.1450924766601536,2.145092,38.558878,5.731591,1,44.290469083231336,44.290469,8.8580938166462673,8.858094,6.339436,0.0,0,6.339435907081957,6.339436,1.2678871814163915,1.267887,37.611669968666611
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,58,Ling-3.0-flash,InclusionAI,ling-3-0-flash,ling 3 0 flash,37.496215642447304,37.496216,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,41.088,11.159468,1,52.247468284063693,52.247468,10.449493656812738,10.449494,67.0,7.321679,2,74.321679454745038,74.321679,14.864335890949008,14.864336,15.137827,0.0,0,15.137827108320407,15.137827,3.027565421664081,3.027565,35.056916,0.0,0,35.056916234148062,35.056916,7.0113832468296122,7.011383,10.717187,0.0,0,10.717187130959315,10.717187,2.1434374261918632,2.143437,37.496215642447304
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,59,MiniMax-M2.5,MiniMax,minimax-m2-5,minimax m2 5,37.296031702716363,37.296032,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.5926,0.0,1,42.592599999999997,42.5926,8.5185200000000005,8.51852,72.0,12.903935,2,84.903934961020994,84.903935,16.980786992204198,16.980787,12.579647,0.0,0,12.579647233754679,12.579647,2.5159294467509357,2.515929,37.332659,0.0,0,37.332658884166385,37.332659,7.4665317768332775,7.466532,9.071317,0.0,0,9.0713174346397967,9.071317,1.8142634869279592,1.814263,37.296031702716363
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,60,Gemini 2.5 Pro,Google,gemini-2-5-pro,gemini 2 5 pro,36.752867948274563,36.752868,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.8241,0.0,1,42.824100000000001,42.8241,8.5648199999999992,8.56482,66.0,0.0,3,66,66.0,13.199999999999999,13.2,16.973657,0.0,1,16.973656617205648,16.973657,3.3947313234411296,3.394731,42.229552,2.70966,1,44.939211938851251,44.939212,8.9878423877702502,8.987842,13.027371,0.0,0,13.027371185315936,13.027371,2.6054742370631869,2.605474,36.752867948274563
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,61,MiniMax-M2.7,MiniMax,minimax-m2-7,minimax m2 7,36.750831962991391,36.750832,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,46.9907,0.991651,2,47.982350798480361,47.982351,9.5964701596960715,9.59647,75.3333,0.0,5,75.333299999999994,75.3333,15.066659999999999,15.06666,11.391748,0.0,0,11.391747968075352,11.391748,2.2783495936150704,2.27835,42.485858,0.0,0,42.485858090728428,42.485858,8.4971716181456856,8.497172,6.560903,0.0,0,6.5609029576728251,6.560903,1.312180591534565,1.312181,36.750831962991391
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,62,KAT-Coder-Pro V2,KwaiKAT,kat-coder-pro-v2,kat coder pro v2,36.237042432759296,36.237042,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.3102,23.653166,1,61.963365503731175,61.963366,12.392673100746235,12.392673,70.0,16.468279,2,86.468278677017793,86.468279,17.293655735403558,17.293656,0.111281,0.0,0,0.1112808747736654,0.111281,0.022256174954733077,0.022256,32.633921,0.0,0,32.633920508008529,32.633921,6.5267841016017067,6.526784,0.008367,0.0,0,0.0083666002653407512,0.008367,0.0016733200530681502,0.001673,36.237042432759296
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,63,Nova 2.0 Pro Preview (medium),Amazon,nova-2-0-pro-reasoning-medium,nova 2 0 pro preview,35.869572522762461,35.869573,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.7083,0.0,1,42.708300000000001,42.7083,8.5416600000000003,8.54166,58.0,22.929364,2,80.929363511653861,80.929364,16.185872702330769,16.185873,0.090381,23.653166,1,23.743546549284716,23.743547,4.7487093098569435,4.748709,28.84877,3.110267,1,31.959036779767885,31.959037,6.3918073559535769,6.391807,0.007616,0.0,0,0.007615773105863902,0.007616,0.0015231546211727804,0.001523,35.869572522762461
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,64,Gemini 3.1 Flash-Lite,Google,gemini-3-1-flash-lite-preview,gemini 3 1 flash lite,35.761952980930076,35.761953,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,41.8981,0.0,1,41.898099999999999,41.8981,8.3796199999999992,8.37962,71.3333,0.0,4,71.333299999999994,71.3333,14.26666,14.26666,11.733824,0.0,0,11.73382369780558,11.733824,2.3467647395611158,2.346765,38.282757,6.532564,1,44.815320389409891,44.81532,8.9630640778819775,8.963064,9.029221,0.0,0,9.0292208174349096,9.029221,1.805844163486982,1.805844,35.761952980930076
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,65,Gemma 4 31B,Google,gemma-4-31b,gemma 4 31b,35.642475019289193,35.642475,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,43.4028,0.0,2,43.402799999999999,43.4028,8.6805599999999998,8.68056,68.3333,0.0,2,68.333299999999994,68.3333,13.66666,13.66666,14.247219,0.0,0,14.247219353374396,14.247219,2.8494438706748793,2.849444,36.423987,5.924737,2,42.348724150457912,42.348724,8.4697448300915816,8.469745,9.880332,0.0,0,9.8803315926136808,9.880332,1.9760663185227361,1.976066,35.642475019289193
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,66,MiniMax-M2.1,MiniMax,minimax-m2-1,minimax m2 1,35.555392079729351,35.555392,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.7407,0.0,1,40.740699999999997,40.7407,8.1481399999999997,8.14814,66.3333,8.085508,2,74.41880760515464,74.418808,14.883761521030928,14.883762,8.191343,14.183965,1,22.375308093662159,22.375308,4.4750616187324317,4.475062,35.888821,0.0,0,35.888821393435144,35.888821,7.1777642786870288,7.177764,4.353323,0.0,0,4.353323306394782,4.353323,0.87066466127895636,0.870665,35.555392079729351
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,67,Gemini 3.5 Flash-Lite,Google,gemini-3-5-flash-lite,gemini 3 5 flash lite,35.030187767068945,35.030188,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.8565,9.685643,2,50.54214337815835,50.542143,10.10842867563167,10.108429,74.6667,0.0,4,74.666700000000006,74.6667,14.933340000000001,14.93334,0.116405,0.0,0,0.11640520464598038,0.116405,0.023281040929196077,0.023281,37.121666,10.938364,1,48.060030079866145,48.06003,9.612006015973229,9.612006,0.008641,1.757019,1,1.7656601726742314,1.76566,0.35313203453484626,0.353132,35.030187767068945
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,68,DeepSeek V3.1 Terminus,DeepSeek,deepseek-v3-1-terminus-reasoning,deepseek v3 1 terminus,34.78253778480186,34.782538,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.625,1.470118,1,42.095118472253013,42.095118,8.4190236944506029,8.419024,68.0,0.0,2,68,68.0,13.6,13.6,13.046578,5.226985,1,18.273562764535153,18.273563,3.6547125529070308,3.654713,34.747138,0.0,0,34.747137770435046,34.747138,6.9494275540870092,6.949428,10.79687,0.0,0,10.796869916786065,10.79687,2.159373983357213,2.159374,34.78253778480186
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,69,GPT-5 mini (high),OpenAI,gpt-5-mini,gpt 5 mini,34.593147209368226,34.593147,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.2361,0.0,1,39.2361,39.2361,7.8472200000000001,7.84722,71.0,0.0,3,71,71.0,14.199999999999999,14.2,0.121126,23.653166,1,23.774291240098112,23.774291,4.7548582480196222,4.754858,36.323615,2.623303,1,38.946918656969835,38.946919,7.7893837313939676,7.789384,0.008426,0.0,0,0.0084261497731763536,0.008426,0.0016852299546352707,0.001685,34.593147209368226
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,70,Qwen3.5 35B A3B,Alibaba,qwen3-5-35b-a3b-non-reasoning,qwen3 5 35b a3b,34.310967962176349,34.310968,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,29.2824,16.888748,1,46.171147769350533,46.171148,9.2342295538701062,9.23423,60.3333,14.387106,3,74.720405555425884,74.720406,14.944081111085177,14.944081,8.568231,0.0,0,8.5682310174886123,8.568231,1.7136462034977225,1.713646,26.679355,9.544206,1,36.223560972323611,36.223561,7.2447121944647224,7.244712,5.871494,0.0,0,5.8714944962930868,5.871494,1.1742988992586174,1.174299,34.310967962176349
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,71,Qwen3 235B A22B 2507,Alibaba,qwen3-235b-a22b-instruct-2507-reasoning,qwen3 235b a22b 2507,33.997465574364824,33.997466,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,42.3611,0.0,1,42.3611,42.3611,8.4722200000000001,8.47222,70.6667,0.0,3,70.666700000000006,70.6667,14.13334,14.13334,0.107879,23.653166,1,23.761044688691758,23.761045,4.7522089377383514,4.752209,33.190077,0.0,0,33.190076834341092,33.190077,6.6380153668682178,6.638015,0.008406,0.0,0,0.0084063487912410459,0.008406,0.0016812697582482092,0.001681,33.997465574364824
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,72,Kimi K2.5,Kimi,kimi-k2-5-non-reasoning,kimi k2 5,33.952949388861512,33.952949,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.5833,4.294576,2,43.877875618241596,43.877876,8.7755751236483199,8.775575,65.3333,5.005826,3,70.339126301635645,70.339126,14.06782526032713,14.067825,8.402477,0.0,0,8.4024765416455693,8.402477,1.6804953083291139,1.680495,31.557501,9.477821,1,41.035321869270007,41.035322,8.207064373854001,8.207064,6.109947,0.0,0,6.1099466135147225,6.109947,1.2219893227029446,1.221989,33.952949388861512
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,73,JT-4.1 Flash 236B A21B,China Mobile,jt-4-1-flash-236b-a21b,jt 4 1 flash 236b a21b,33.78930135779035,33.789301,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.1944,20.263799,1,58.458198574656805,58.458199,11.691639714931362,11.69164,70.3333,5.662816,1,75.996115824105615,75.996116,15.199223164821124,15.199223,0.114584,0.0,0,0.11458395324319449,0.114584,0.022916790648638899,0.022917,34.369222,0.0,1,34.369221941849851,34.369222,6.87384438836997,6.873844,0.008386,0.0,0,0.0083864950962842539,0.008386,0.0016772990192568506,0.001677,33.78930135779035
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,74,Claude 4.5 Haiku,Anthropic,claude-4-5-haiku-reasoning,claude 4 5 haiku,33.571878188912471,33.571878,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,43.287,0.0,1,43.286999999999999,43.287,8.6574000000000009,8.6574,73.6667,0.0,3,73.666700000000006,73.6667,14.73334,14.73334,0.088674,23.653166,1,23.741839149456037,23.741839,4.7483678298912073,4.748368,27.155269,0.0,1,27.155268864371418,27.155269,5.431053772874284,5.431054,0.008583,0.0,0,0.0085829307348946823,0.008583,0.0017165861469789364,0.001717,33.571878188912471
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,75,NVIDIA Nemotron 3 Super,NVIDIA,nvidia-nemotron-3-super-120b-a12b,nvidia nemotron 3 super,33.374775374489545,33.374775,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.9954,3.09238,2,39.087780216444806,39.08778,7.8175560432889606,7.817556,60.3333,0.0,4,60.333300000000001,60.3333,12.066659999999999,12.06666,17.346664,0.0,0,17.346663998845806,17.346664,3.4693327997691608,3.469333,34.723,1.612819,1,36.335819350263911,36.335819,7.2671638700527819,7.267164,13.770313,0.0,0,13.770313306893204,13.770313,2.7540626613786405,2.754063,33.374775374489545
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,76,MiniMax-M2,MiniMax,minimax-m2,minimax m2,32.93267303293085,32.932673,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,36.1111,0.0,0,36.1111,36.1111,7.2222200000000001,7.22222,65.0,10.752899,1,75.752899236337427,75.752899,15.150579847267487,15.15058,9.690916,4.922141,1,14.613056985580826,14.613057,2.9226113971161651,2.922611,30.722295,0.0,0,30.722295277153645,30.722295,6.1444590554307288,6.144459,7.464014,0.0,0,7.4640136655823444,7.464014,1.4928027331164688,1.492803,32.93267303293085
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,77,Mistral Medium 3.5,Mistral,mistral-medium-3-5,mistral medium 3 5,32.903651582298814,32.903652,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.5833,8.88252,1,48.465820267148928,48.46582,9.6931640534297863,9.693164,65.3333,17.761474,3,83.094773992910888,83.094774,16.618954798582177,16.618955,0.100994,0.0,0,0.10099400189684375,0.100994,0.020198800379368751,0.020199,31.668497,1.18009,1,32.848586747830737,32.848587,6.5697173495661465,6.569717,0.008083,0.0,0,0.0080829017066892401,0.008083,0.001616580341337848,0.001617,32.903651582298814
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,78,Nova 2.0 Lite (high),Amazon,nova-2-0-lite-reasoning,nova 2 0 lite,32.677074000374809,32.677074,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,36.9213,0.0,1,36.921300000000002,36.9213,7.3842600000000003,7.38426,58.6667,2.443522,2,61.110222492746217,61.110222,12.222044498549245,12.222044,6.459572,23.653166,1,30.112737955725695,30.112738,6.0225475911451394,6.022548,28.534682,2.612398,1,31.147080219115438,31.14708,6.229416043823087,6.229416,4.094029,0.0,0,4.0940293342867013,4.094029,0.81880586685734036,0.818806,32.677074000374809
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,79,Qwen3.5 27B,Alibaba,qwen3-5-27b-non-reasoning,qwen3 5 27b,32.560652251773952,32.560652,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,36.6898,1.841395,2,38.531195233990069,38.531195,7.7062390467980144,7.706239,61.0,14.661565,2,75.661564536518242,75.661565,15.13231290730365,15.132313,6.950009,0.0,0,6.9500085884614,6.950009,1.3900017176922799,1.390002,28.675245,8.810598,2,37.485843213998251,37.485843,7.4971686427996493,7.497169,4.17465,0.0,0,4.1746496859018007,4.17465,0.83492993718036024,0.83493,32.560652251773952
